document_name,author,words
Redburn. His First Voyage,Herman Melville,"['Some', 'sultan', 'leads', 'a', 'sultaness', 'some', 'emperor', 'a', 'queen', 'and', 'jeweled', 'sword', 'hilts', 'of', 'carpet', 'knights', 'fling', 'back', 'the', 'glances', 'tossed', 'by', 'coquettes', 'of', 'countesses']"
Redburn. His First Voyage,Herman Melville,"['On', 'this', 'the', 'curtain', 'drops', 'and', 'there', 'the', 'poor', 'old', 'organ', 'stands', 'begrimed', 'and', 'black', 'and', 'rickety']"
Redburn. His First Voyage,Herman Melville,"['Now', 'tell', 'me', 'Carlo', 'if', 'at', 'street', 'corners', 'for', 'a', 'single', 'penny', 'I', 'may', 'thus', 'transport', 'myself', 'in', 'dreams', 'Elysian', 'who', 'so', 'rich', 'as', 'I']"
Redburn. His First Voyage,Herman Melville,"['Not', 'he', 'who', 'owns', 'a', 'million']"
Redburn. His First Voyage,Herman Melville,"['And', 'Carlo']"
Redburn. His First Voyage,Herman Melville,"['ill', 'betide', 'the', 'voice', 'that', 'ever', 'greets', 'thee', 'my', 'Italian', 'boy', 'with', 'aught', 'but', 'kindness', 'cursed', 'the', 'slave', 'who', 'ever', 'drives', 'thy', 'wondrous', 'box', 'of', 'sights', 'and', 'sounds', 'forth', 'from', 'a', 'lordling', 's', 'door']"
Redburn. His First Voyage,Herman Melville,"['CHAPTER', 'L']"
Redburn. His First Voyage,Herman Melville,"['HARRY', 'BOLTON', 'AT', 'SEA', 'As', 'yet', 'I', 'have', 'said', 'nothing', 'about', 'how', 'my', 'friend', 'Harry', 'got', 'along', 'as', 'a', 'sailor']"
Redburn. His First Voyage,Herman Melville,"['Poor', 'Harry']"
Redburn. His First Voyage,Herman Melville,"['a', 'feeling', 'of', 'sadness', 'never', 'to', 'be', 'comforted', 'comes', 'over', 'me', 'even', 'now', 'when', 'I', 'think', 'of', 'you']"
Redburn. His First Voyage,Herman Melville,"['For', 'this', 'voyage', 'that', 'you', 'went', 'but', 'carried', 'you', 'part', 'of', 'the', 'way', 'to', 'that', 'ocean', 'grave', 'which', 'has', 'buried', 'you', 'up', 'with', 'your', 'secrets', 'and', 'whither', 'no', 'mourning', 'pilgrimage', 'can', 'be', 'made']"
Redburn. His First Voyage,Herman Melville,"['But', 'why', 'this', 'gloom', 'at', 'the', 'thought', 'of', 'the', 'dead']"
Redburn. His First Voyage,Herman Melville,"['And', 'why', 'should', 'we', 'not', 'be', 'glad']"
Redburn. His First Voyage,Herman Melville,"['Is', 'it', 'that', 'we', 'ever', 'think', 'of', 'them', 'as', 'departed', 'from', 'all', 'joy']"
Redburn. His First Voyage,Herman Melville,"['Is', 'it', 'that', 'we', 'believe', 'that', 'indeed', 'they', 'are', 'dead']"
Redburn. His First Voyage,Herman Melville,"['They', 'revisit', 'us', 'not', 'the', 'departed', 'their', 'voices', 'no', 'more', 'ring', 'in', 'the', 'air', 'summer', 'may', 'come', 'but', 'it', 'is', 'winter', 'with', 'them', 'and', 'even', 'in', 'our', 'own', 'limbs', 'we', 'feel', 'not', 'the', 'sap', 'that', 'every', 'spring', 'renews', 'the', 'green', 'life', 'of', 'the', 'trees']"
Redburn. His First Voyage,Herman Melville,"['But', 'Harry']"
Redburn. His First Voyage,Herman Melville,"['you', 'live', 'over', 'again', 'as', 'I', 'recall', 'your', 'image', 'before', 'me']"
Redburn. His First Voyage,Herman Melville,"['I', 'see', 'you', 'plain', 'and', 'palpable', 'as', 'in', 'life', 'and', 'can', 'make', 'your', 'existence', 'obvious', 'to', 'others']"
Redburn. His First Voyage,Herman Melville,"['Is', 'he', 'then', 'dead', 'of', 'whom', 'this', 'may', 'be', 'said']"
Redburn. His First Voyage,Herman Melville,"['But', 'Harry']"
Redburn. His First Voyage,Herman Melville,"['you', 'are', 'mixed', 'with', 'a', 'thousand', 'strange', 'forms', 'the', 'centaurs', 'of', 'fancy', 'half', 'real', 'and', 'human', 'half', 'wild', 'and', 'grotesque']"
Redburn. His First Voyage,Herman Melville,"['Divine', 'imaginings', 'like', 'gods', 'come', 'down', 'to', 'the', 'groves', 'of', 'our', 'Thessalies', 'and', 'there', 'in', 'the', 'embrace', 'of', 'wild', 'dryad', 'reminiscences', 'beget', 'the', 'beings', 'that', 'astonish', 'the', 'world']"
Redburn. His First Voyage,Herman Melville,"['But', 'Harry']"
Redburn. His First Voyage,Herman Melville,"['though', 'your', 'image', 'now', 'roams', 'in', 'my', 'Thessaly', 'groves', 'it', 'is', 'the', 'same', 'as', 'of', 'old', 'and', 'among', 'the', 'droves', 'of', 'mixed', 'beings', 'and', 'centaurs', 'you', 'show', 'like', 'a', 'zebra', 'banding', 'with', 'elks']"
Redburn. His First Voyage,Herman Melville,"['And', 'indeed', 'in', 'his', 'striped', 'Guernsey', 'frock', 'dark', 'glossy', 'skin', 'and', 'hair', 'Harry', 'Bolton', 'mingling', 'with', 'the', 'Highlander', 's', 'crew', 'looked', 'not', 'unlike', 'the', 'soft', 'silken', 'quadruped', 'creole', 'that', 'pursued', 'by', 'wild', 'Bushmen', 'bounds', 'through', 'Caffrarian', 'woods']"
Redburn. His First Voyage,Herman Melville,"['How', 'they', 'hunted', 'you', 'Harry', 'my', 'zebra']"
Redburn. His First Voyage,Herman Melville,"['those', 'ocean', 'barbarians', 'those', 'unimpressible', 'uncivilized', 'sailors', 'of', 'ours']"
Redburn. His First Voyage,Herman Melville,"['How', 'they', 'pursued', 'you', 'from', 'bowsprit', 'to', 'mainmast', 'and', 'started', 'you', 'out', 'of', 'your', 'every', 'retreat']"
Redburn. His First Voyage,Herman Melville,"['Before', 'the', 'day', 'of', 'our', 'sailing', 'it', 'was', 'known', 'to', 'the', 'seamen', 'that', 'the', 'girlish', 'youth', 'whom', 'they', 'daily', 'saw', 'near', 'the', 'sign', 'of', 'the', 'Clipper', 'in', 'Union', 'street', 'would', 'form', 'one', 'of', 'their', 'homeward', 'bound', 'crew']"
Redburn. His First Voyage,Herman Melville,"['Accordingly', 'they', 'cast', 'upon', 'him', 'many', 'a', 'critical', 'glance', 'but', 'were', 'not', 'long', 'in', 'concluding', 'that', 'Harry', 'would', 'prove', 'no', 'very', 'great', 'accession', 'to', 'their', 'strength', 'that', 'the', 'hoist', 'of', 'so', 'tender', 'an', 'arm', 'would', 'not', 'tell', 'many', 'hundred', 'weight', 'on', 'the', 'maintop', 'sail', 'halyards']"
Redburn. His First Voyage,Herman Melville,"['Therefore', 'they', 'disliked', 'him', 'before', 'they', 'became', 'acquainted', 'with', 'him', 'and', 'such', 'dislikes', 'as', 'every', 'one', 'knows', 'are', 'the', 'most', 'inveterate', 'and', 'liable', 'to', 'increase']"
Redburn. His First Voyage,Herman Melville,"['But', 'even', 'sailors', 'are', 'not', 'blind', 'to', 'the', 'sacredness', 'that', 'hallows', 'a', 'stranger', 'and', 'for', 'a', 'time', 'abstaining', 'from', 'rudeness', 'they', 'only', 'maintained', 'toward', 'my', 'friend', 'a', 'cold', 'and', 'unsympathizing', 'civility']"
Redburn. His First Voyage,Herman Melville,"['As', 'for', 'Harry', 'at', 'first', 'the', 'novelty', 'of', 'the', 'scene', 'filled', 'up', 'his', 'mind', 'and', 'the', 'thought', 'of', 'being', 'bound', 'for', 'a', 'distant', 'land', 'carried', 'with', 'it', 'as', 'with', 'every', 'one', 'a', 'buoyant', 'feeling', 'of', 'undefinable', 'expectation']"
Redburn. His First Voyage,Herman Melville,"['And', 'though', 'his', 'money', 'was', 'now', 'gone', 'again', 'all', 'but', 'a', 'sovereign', 'or', 'two', 'yet', 'that', 'troubled', 'him', 'but', 'little', 'in', 'the', 'first', 'flush', 'of', 'being', 'at', 'sea']"
Redburn. His First Voyage,Herman Melville,"['But', 'I', 'was', 'surprised', 'that', 'one', 'who', 'had', 'certainly', 'seen', 'much', 'of', 'life', 'should', 'evince', 'such', 'an', 'incredible', 'ignorance', 'of', 'what', 'was', 'wholly', 'inadmissible', 'in', 'a', 'person', 'situated', 'as', 'he', 'was']"
Redburn. His First Voyage,Herman Melville,"['But', 'perhaps', 'his', 'familiarity', 'with', 'lofty', 'life', 'only', 'the', 'less', 'qualified', 'him', 'for', 'understanding', 'the', 'other', 'extreme']"
Redburn. His First Voyage,Herman Melville,"['Will', 'you', 'believe', 'me', 'this', 'Bury', 'blade', 'once', 'came', 'on', 'deck', 'in', 'a', 'brocaded', 'dressing', 'gown', 'embroidered', 'slippers', 'and', 'tasseled', 'smoking', 'cap', 'to', 'stand', 'his', 'morning', 'watch']"
Redburn. His First Voyage,Herman Melville,"['As', 'soon', 'as', 'I', 'beheld', 'him', 'thus', 'arrayed', 'a', 'suspicion', 'which', 'had', 'previously', 'crossed', 'my', 'mind', 'again', 'recurred', 'and', 'I', 'almost', 'vowed', 'to', 'myself', 'that', 'spite', 'his', 'protestations', 'Harry', 'Bolton', 'never', 'could', 'have', 'been', 'at', 'sea', 'before', 'even', 'as', 'a', 'Guinea', 'pig', 'in', 'an', 'Indiaman', 'for', 'the', 'slightest', 'acquaintance', 'with', 'the', 'sea', 'life', 'and', 'sailors', 'should', 'have', 'prevented', 'him', 'it', 'would', 'seem', 'from', 'enacting', 'this', 'folly']"
Redburn. His First Voyage,Herman Melville,"['Who', 's', 'that', 'Chinese', 'mandarin', 'cried', 'the', 'mate', 'who', 'had', 'made', 'voyages', 'to', 'Canton']"
Redburn. His First Voyage,Herman Melville,"['Look', 'you', 'my', 'fine', 'fellow', 'douse', 'that', 'mainsail', 'now', 'and', 'furl', 'it', 'in', 'a', 'trice', 'Sir', 'said', 'Harry', 'starting', 'back']"
Redburn. His First Voyage,Herman Melville,"['Is', 'not', 'this', 'the', 'morning', 'watch', 'and', 'is', 'not', 'mine', 'a', 'morning', 'gown', 'But', 'though', 'in', 'my', 'refined', 'friend', 's', 'estimation', 'nothing', 'could', 'be', 'more', 'appropriate', 'in', 'the', 'mate', 's', 'it', 'was', 'the', 'most', 'monstrous', 'of', 'incongruities', 'and', 'the', 'offensive', 'gown', 'and', 'cap', 'were', 'removed']"
Redburn. His First Voyage,Herman Melville,"['It', 'is', 'too', 'bad', 'exclaimed', 'Harry', 'to', 'me', 'I', 'meant', 'to', 'lounge', 'away', 'the', 'watch', 'in', 'that', 'gown', 'until', 'coffee', 'time', 'and', 'I', 'suppose', 'your', 'Hottentot', 'of', 'a', 'mate', 'won', 't', 'permit', 'a', 'gentleman', 'to', 'smoke', 'his', 'Turkish', 'pipe', 'of', 'a', 'morning', 'but', 'by', 'gad', 'I', 'll', 'wear', 'straps', 'to', 'my', 'pantaloons', 'to', 'spite', 'him', 'Oh']"
Redburn. His First Voyage,Herman Melville,"['that', 'was', 'the', 'rock', 'on', 'which', 'you', 'split', 'poor', 'Harry']"
Redburn. His First Voyage,Herman Melville,"['Incensed', 'at', 'the', 'want', 'of', 'polite', 'refinement', 'in', 'the', 'mates', 'and', 'crew', 'Harry', 'in', 'a', 'pet', 'and', 'pique', 'only', 'determined', 'to', 'provoke', 'them', 'the', 'more', 'and', 'the', 'storm', 'of', 'indignation', 'he', 'raised', 'very', 'soon', 'overwhelmed', 'him']"
Redburn. His First Voyage,Herman Melville,"['The', 'sailors', 'took', 'a', 'special', 'spite', 'to', 'his', 'chest', 'a', 'large', 'mahogany', 'one', 'which', 'he', 'had', 'had', 'made', 'to', 'order', 'at', 'a', 'furniture', 'warehouse']"
Redburn. His First Voyage,Herman Melville,"['It', 'was', 'ornamented', 'with', 'brass', 'screw', 'heads', 'and', 'other', 'devices', 'and', 'was', 'well', 'filled', 'with', 'those', 'articles', 'of', 'the', 'wardrobe', 'in', 'which', 'Harry', 'had', 'sported', 'through', 'a', 'London', 'season', 'for', 'the', 'various', 'vests', 'and', 'pantaloons', 'he', 'had', 'sold', 'in', 'Liverpool', 'when', 'in', 'want', 'of', 'money', 'had', 'not', 'materially', 'lessened', 'his', 'extensive', 'stock']"
Redburn. His First Voyage,Herman Melville,"['It', 'was', 'curious', 'to', 'listen', 'to', 'the', 'various', 'hints', 'and', 'opinings', 'thrown', 'out', 'by', 'the', 'sailors', 'at', 'the', 'occasional', 'glimpses', 'they', 'had', 'of', 'this', 'collection', 'of', 'silks', 'velvets', 'broadcloths', 'and', 'satins']"
Redburn. His First Voyage,Herman Melville,"['I', 'do', 'not', 'know', 'exactly', 'what', 'they', 'thought', 'Harry', 'had', 'been', 'but', 'they', 'seemed', 'unanimous', 'in', 'believing', 'that', 'by', 'abandoning', 'his', 'country', 'Harry', 'had', 'left', 'more', 'room', 'for', 'the', 'gamblers']"
Redburn. His First Voyage,Herman Melville,"['Jackson', 'even', 'asked', 'him', 'to', 'lift', 'up', 'the', 'lower', 'hem', 'of', 'his', 'browsers', 'to', 'test', 'the', 'color', 'of', 'his', 'calves']"
Redburn. His First Voyage,Herman Melville,"['It', 'is', 'a', 'noteworthy', 'circumstance', 'that', 'whenever', 'a', 'slender', 'made', 'youth', 'of', 'easy', 'manners', 'and', 'polite', 'address', 'happens', 'to', 'form', 'one', 'of', 'a', 'ship', 's', 'company', 'the', 'sailors', 'almost', 'invariably', 'impute', 'his', 'sea', 'going', 'to', 'an', 'irresistible', 'necessity', 'of', 'decamping', 'from', 'terra', 'firma', 'in', 'order', 'to', 'evade', 'the', 'constables']"
Redburn. His First Voyage,Herman Melville,"['These', 'white', 'fingered', 'gentry', 'must', 'be', 'light', 'fingered', 'too', 'they', 'say', 'to', 'themselves', 'or', 'they', 'would', 'not', 'be', 'after', 'putting', 'their', 'hands', 'into', 'our', 'tar']"
Redburn. His First Voyage,Herman Melville,"['What', 'else', 'can', 'bring', 'them', 'to', 'sea']"
Redburn. His First Voyage,Herman Melville,"['Cogent', 'and', 'conclusive', 'this', 'and', 'thus', 'Harry', 'from', 'the', 'very', 'beginning', 'was', 'put', 'down', 'for', 'a', 'very', 'equivocal', 'character']"
Redburn. His First Voyage,Herman Melville,"['Sometimes', 'however', 'they', 'only', 'made', 'sport', 'of', 'his', 'appearance', 'especially', 'one', 'evening', 'when', 'his', 'monkey', 'jacket', 'being', 'wet', 'through', 'he', 'was', 'obliged', 'to', 'mount', 'one', 'of', 'his', 'swallow', 'tailed', 'coats']"
Redburn. His First Voyage,Herman Melville,"['They', 'said', 'he', 'carried', 'two', 'mizzen', 'peaks', 'at', 'his', 'stern', 'declared', 'he', 'was', 'a', 'broken', 'down', 'quill', 'driver', 'or', 'a', 'footman', 'to', 'a', 'Portuguese', 'running', 'barber', 'or', 'some', 'old', 'maid', 's', 'tobacco', 'boy']"
Redburn. His First Voyage,Herman Melville,"['As', 'for', 'the', 'captain', 'it', 'had', 'become', 'all', 'the', 'same', 'to', 'Harry', 'as', 'if', 'there', 'were', 'no', 'gentlemanly', 'and', 'complaisant', 'Captain', 'Riga', 'on', 'board']"
Redburn. His First Voyage,Herman Melville,"['For', 'to', 'his', 'no', 'small', 'astonishment', 'but', 'just', 'as', 'I', 'had', 'predicted', 'Captain', 'Riga', 'never', 'noticed', 'him', 'now', 'but', 'left', 'the', 'business', 'of', 'indoctrinating', 'him', 'into', 'the', 'little', 'experiences', 'of', 'a', 'greenhorn', 's', 'career', 'solely', 'in', 'the', 'hands', 'of', 'his', 'officers', 'and', 'crew']"
Redburn. His First Voyage,Herman Melville,"['But', 'the', 'worst', 'was', 'to', 'come']"
Redburn. His First Voyage,Herman Melville,"['For', 'the', 'first', 'few', 'days', 'whenever', 'there', 'was', 'any', 'running', 'aloft', 'to', 'be', 'done', 'I', 'noticed', 'that', 'Harry', 'was', 'indefatigable', 'in', 'coiling', 'away', 'the', 'slack', 'of', 'the', 'rigging', 'about', 'decks', 'ignoring', 'the', 'fact', 'that', 'his', 'shipmates', 'were', 'springing', 'into', 'the', 'shrouds']"
Redburn. His First Voyage,Herman Melville,"['And', 'when', 'all', 'hands', 'of', 'the', 'watch', 'would', 'be', 'engaged', 'clewing', 'up', 'a', 't', 'gallant', 'sail', 'that', 'is', 'pulling', 'the', 'proper', 'ropes', 'on', 'deck', 'that', 'wrapped', 'the', 'sail', 'up', 'on', 'the', 'yard', 'aloft', 'Harry', 'would', 'always', 'manage', 'to', 'get', 'near', 'the', 'belaying', 'pin', 'so', 'that', 'when', 'the', 'time', 'came', 'for', 'two', 'of', 'us', 'to', 'spring', 'into', 'the', 'rigging', 'he', 'would', 'be', 'inordinately', 'fidgety', 'in', 'making', 'fast', 'the', 'clew', 'lines', 'and', 'would', 'be', 'so', 'absorbed', 'in', 'that', 'occupation', 'and', 'would', 'so', 'elaborate', 'the', 'hitchings', 'round', 'the', 'pin', 'that', 'it', 'was', 'quite', 'impossible', 'for', 'him', 'after', 'doing', 'so', 'much', 'to', 'mount', 'over', 'the', 'bulwarks', 'before', 'his', 'comrades', 'had', 'got', 'there']"
Redburn. His First Voyage,Herman Melville,"['However', 'after', 'securing', 'the', 'clew', 'lines', 'beyond', 'a', 'possibility', 'of', 'their', 'getting', 'loose', 'Harry', 'would', 'always', 'make', 'a', 'feint', 'of', 'starting', 'in', 'a', 'prodigious', 'hurry', 'for', 'the', 'shrouds', 'but', 'suddenly', 'looking', 'up', 'and', 'seeing', 'others', 'in', 'advance', 'would', 'retreat', 'apparently', 'quite', 'chagrined', 'that', 'he', 'had', 'been', 'cut', 'off', 'from', 'the', 'opportunity', 'of', 'signalizing', 'his', 'activity']"
Redburn. His First Voyage,Herman Melville,"['At', 'this', 'I', 'was', 'surprised', 'and', 'spoke', 'to', 'my', 'friend', 'when', 'the', 'alarming', 'fact', 'was', 'confessed', 'that', 'he', 'had', 'made', 'a', 'private', 'trial', 'of', 'it', 'and', 'it', 'never', 'would', 'do', 'he', 'could', 'not', 'go', 'aloft', 'his', 'nerves', 'would', 'not', 'hear', 'of', 'it']"
Redburn. His First Voyage,Herman Melville,"['Then', 'Harry', 'said', 'I', 'better', 'you', 'had', 'never', 'been', 'born']"
Redburn. His First Voyage,Herman Melville,"['Do', 'you', 'know', 'what', 'it', 'is', 'that', 'you', 'are', 'coming', 'to']"
Redburn. His First Voyage,Herman Melville,"['Did', 'you', 'not', 'tell', 'me', 'that', 'you', 'made', 'no', 'doubt', 'you', 'would', 'acquit', 'yourself', 'well', 'in', 'the', 'rigging']"
Redburn. His First Voyage,Herman Melville,"['Did', 'you', 'not', 'say', 'that', 'you', 'had', 'been', 'two', 'voyages', 'to', 'Bombay']"
Redburn. His First Voyage,Herman Melville,"['Harry', 'you', 'were', 'mad', 'to', 'ship']"
Redburn. His First Voyage,Herman Melville,"['But', 'you', 'only', 'imagine', 'it', 'try', 'again', 'and', 'my', 'word', 'for', 'it', 'you', 'will', 'very', 'soon', 'find', 'yourself', 'as', 'much', 'at', 'home', 'among', 'the', 'spars', 'as', 'a', 'bird', 'in', 'a', 'tree', 'But', 'he', 'could', 'not', 'be', 'induced', 'to', 'try', 'it', 'over', 'again', 'the', 'fact', 'was', 'his', 'nerves', 'could', 'not', 'stand', 'it', 'in', 'the', 'course', 'of', 'his', 'courtly', 'career', 'he', 'had', 'drunk', 'too', 'much', 'strong', 'Mocha', 'coffee', 'and', 'gunpowder', 'tea', 'and', 'had', 'smoked', 'altogether', 'too', 'many', 'Havannas']"
Redburn. His First Voyage,Herman Melville,"['At', 'last', 'as', 'I', 'had', 'repeatedly', 'warned', 'him', 'the', 'mate', 'singled', 'him', 'out', 'one', 'morning', 'and', 'commanded', 'him', 'to', 'mount', 'to', 'the', 'main', 'truck', 'and', 'unreeve', 'the', 'short', 'signal', 'halyards']"
Redburn. His First Voyage,Herman Melville,"['Sir', 'said', 'Harry', 'aghast']"
Redburn. His First Voyage,Herman Melville,"['Away', 'you', 'go', 'said', 'the', 'mate', 'snatching', 'a', 'whip', 's', 'end']"
Redburn. His First Voyage,Herman Melville,"['Don', 't', 'strike', 'me', 'screamed', 'Harry', 'drawing', 'himself', 'up']"
Redburn. His First Voyage,Herman Melville,"['Take', 'that', 'and', 'along', 'with', 'you', 'cried', 'the', 'mate', 'laying', 'the', 'rope', 'once', 'across', 'his', 'back', 'but', 'lightly']"
Redburn. His First Voyage,Herman Melville,"['By', 'heaven', 'cried', 'Harry', 'wincing', 'not', 'with', 'the', 'blow', 'but', 'the', 'insult', 'and', 'then', 'making', 'a', 'dash', 'at', 'the', 'mate', 'who', 'holding', 'out', 'his', 'long', 'arm', 'kept', 'him', 'lazily', 'at', 'bay', 'and', 'laughed', 'at', 'him', 'till', 'had', 'I', 'not', 'feared', 'a', 'broken', 'head', 'I', 'should', 'infallibly', 'have', 'pitched', 'my', 'boy', 's', 'bulk', 'into', 'the', 'officer']"
Redburn. His First Voyage,Herman Melville,"['Captain', 'Riga', 'cried', 'Harry']"
Redburn. His First Voyage,Herman Melville,"['Don', 't', 'call', 'upon', 'him', 'said', 'the', 'mate', 'he', 's', 'asleep', 'and', 'won', 't', 'wake', 'up', 'till', 'we', 'strike', 'Yankee', 'soundings', 'again']"
Redburn. His First Voyage,Herman Melville,"['Up', 'you', 'go', 'he', 'added', 'flourishing', 'the', 'rope', 's', 'end']"
